date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_235_normalized,smart_235_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_18_normalized,smart_18_raw,smart_175_normalized,smart_175_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2017-05-15,W0Q7G3NC,ST320LT007,320072933376,0,114.0,81724840.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,590170769.0,,,61.0,34236.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,71.0,29.0,100.0,7.0,100.0,0.0,1.0,338560.0,29.0,29.0,51.0,81724840.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,265020957033636.0,100.0,536408147.0,100.0,3972312053.0,1.0,16404344.0,1.0,85595.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,W0Q7D84Z,ST320LT007,320072933376,0,118.0,198745144.0,,,98.0,0.0,100.0,24.0,100.0,0.0,87.0,560819941.0,,,60.0,35514.0,100.0,0.0,,,100.0,24.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,1.0,100.0,0.0,1.0,276293.0,22.0,22.0,53.0,198745144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,41489384114661.0,100.0,147156439.0,100.0,2082810126.0,1.0,14520680.0,1.0,68300.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,W0Q7D87M,ST320LT007,320072933376,0,108.0,19131104.0,,,98.0,0.0,100.0,14.0,100.0,0.0,78.0,78258594.0,,,81.0,17300.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,1.0,199034.0,25.0,25.0,53.0,19131104.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,177287660061488.0,100.0,2179303005.0,100.0,3847322323.0,1.0,7828276.0,1.0,48437.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,W0Q6JFHA,ST320LT007,320072933376,0,112.0,42044472.0,,,98.0,0.0,100.0,56.0,100.0,0.0,85.0,395579888.0,,,60.0,35788.0,100.0,0.0,,,100.0,56.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,70.0,30.0,100.0,6.0,100.0,0.0,1.0,255008.0,30.0,30.0,53.0,42044472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,129566278454045.0,100.0,3769557493.0,100.0,236935773.0,1.0,20744153.0,1.0,112110.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-14.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,W0Q1STZM,ST320LT007,320072933376,0,120.0,242047608.0,,,98.0,0.0,100.0,23.0,100.0,0.0,87.0,601334658.0,,,63.0,32643.0,100.0,0.0,,,100.0,23.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,76.0,24.0,100.0,2.0,100.0,0.0,1.0,260297.0,24.0,24.0,51.0,242047608.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,221190815776462.0,100.0,1675575262.0,100.0,3391219385.0,1.0,19177729.0,1.0,63805.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-14.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,W0Q7G3VS,ST320LT007,320072933376,0,118.0,170587528.0,,,98.0,0.0,100.0,29.0,100.0,0.0,86.0,444653896.0,,,57.0,38237.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,73.0,27.0,100.0,7.0,100.0,0.0,1.0,370297.0,27.0,27.0,54.0,170587528.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,45689862132819.0,100.0,1534813350.0,100.0,774972154.0,1.0,26581395.0,1.0,84822.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-14.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,W0Q7G3VS,ST320LT007,320072933376,0,100.0,3005768.0,,,98.0,0.0,100.0,29.0,100.0,0.0,86.0,444909981.0,,,57.0,38309.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,73.0,27.0,100.0,7.0,100.0,0.0,1.0,372385.0,27.0,27.0,53.0,3005768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,184881162261659.0,100.0,1549278431.0,100.0,293292759.0,1.0,26844257.0,1.0,85843.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,W0Q7G3NC,ST320LT007,320072933376,0,117.0,141128384.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,590355128.0,,,61.0,34285.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,72.0,28.0,100.0,7.0,100.0,0.0,1.0,339572.0,28.0,28.0,52.0,141128384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,110311940064468.0,100.0,548083788.0,100.0,472129647.0,1.0,16589459.0,1.0,86445.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,W0Q7D87M,ST320LT007,320072933376,0,114.0,68596584.0,,,98.0,0.0,100.0,14.0,100.0,0.0,78.0,78438636.0,,,81.0,17349.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,1.0,200393.0,26.0,26.0,53.0,68596584.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,254962143609696.0,100.0,2190557066.0,100.0,3960869580.0,1.0,8010417.0,1.0,49566.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-05-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,W0Q6GWQ1,ST320LT007,320072933376,0,118.0,189332960.0,,,98.0,0.0,100.0,18.0,100.0,0.0,87.0,645648129.0,,,65.0,31141.0,100.0,0.0,,,100.0,18.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,18.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,10.0,181095.0,26.0,26.0,52.0,189332960.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,167069932878066.0,100.0,3916151024.0,100.0,2995925466.0,1.0,175770930.0,1.0,344981406.0,1.0,156857843.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-05-13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,W0Q6JFQ8,ST320LT007,320072933376,0,113.0,53354448.0,,,98.0,0.0,100.0,25.0,100.0,0.0,87.0,623790353.0,,,65.0,30772.0,100.0,0.0,,,100.0,25.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,32.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,1.0,228710.0,28.0,28.0,53.0,53354448.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,276509994547036.0,100.0,536658317.0,100.0,444507358.0,1.0,164422451.0,1.0,330821092.0,1.0,151103996.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-05-13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,W0Q6JG3W,ST320LT007,320072933376,0,120.0,243870264.0,,,98.0,0.0,100.0,22.0,100.0,0.0,87.0,627844695.0,,,65.0,30856.0,100.0,0.0,,,100.0,22.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,69.0,31.0,100.0,6.0,100.0,0.0,2.0,196557.0,31.0,31.0,54.0,243870264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,37142877206508.0,100.0,3898010375.0,100.0,3111388410.0,1.0,94122210.0,1.0,185699232.0,1.0,85789169.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-05-13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,W0Q6GWQ1,ST320LT007,320072933376,0,114.0,65483840.0,,,98.0,0.0,100.0,18.0,100.0,0.0,87.0,630138707.0,,,66.0,30219.0,100.0,0.0,,,100.0,18.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,18.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,13.0,175557.0,26.0,26.0,53.0,65483840.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,178434416342363.0,100.0,2467471346.0,100.0,1709759075.0,1.0,169048416.0,1.0,331377425.0,1.0,150747175.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,W0Q6JG3D,ST320LT007,320072933376,0,111.0,37262552.0,,,98.0,0.0,100.0,16.0,100.0,0.0,87.0,636382411.0,,,66.0,29804.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,16.0,100.0,0.0,72.0,28.0,100.0,1.0,100.0,0.0,21.0,158329.0,28.0,28.0,54.0,37262552.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,222350456943584.0,100.0,470702869.0,100.0,1592846418.0,1.0,144762344.0,1.0,279324961.0,1.0,128235437.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,W0Q7G38T,ST320LT007,320072933376,0,117.0,152952288.0,,,98.0,0.0,100.0,13.0,100.0,0.0,87.0,636310597.0,,,68.0,28783.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,18.0,100.0,0.0,74.0,26.0,100.0,15.0,100.0,0.0,20.0,160472.0,26.0,26.0,53.0,152952288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,41828686524385.0,100.0,851043169.0,100.0,985539757.0,1.0,194071887.0,1.0,376966991.0,1.0,173053979.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,W0Q7D87M,ST320LT007,320072933376,0,114.0,58927744.0,,,98.0,0.0,100.0,12.0,100.0,0.0,75.0,39011581.0,,,92.0,7868.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,1.0,81.0,38137.0,29.0,29.0,54.0,58927744.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,223342594367143.0,100.0,3442039482.0,100.0,3952162457.0,1.0,1096699.0,100.0,4128.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,W0Q7D8BK,ST320LT007,320072933376,0,109.0,24923824.0,,,98.0,0.0,100.0,10.0,100.0,0.0,87.0,625902939.0,,,67.0,29157.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,13.0,100.0,0.0,77.0,23.0,100.0,6.0,100.0,0.0,22.0,157609.0,23.0,23.0,52.0,24923824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,181015691686224.0,100.0,3995399633.0,100.0,2145753083.0,1.0,180515085.0,1.0,353546013.0,1.0,161661855.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,W0Q6H7VH,ST320LT007,320072933376,0,119.0,231423272.0,,,98.0,0.0,100.0,19.0,100.0,0.0,87.0,646633522.0,,,66.0,30346.0,100.0,0.0,,,100.0,19.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,33.0,100.0,0.0,75.0,25.0,100.0,108.0,100.0,0.0,17.0,166654.0,25.0,25.0,54.0,231423272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,193634305603065.0,100.0,3247975887.0,100.0,3740521871.0,1.0,170821559.0,1.0,341006013.0,1.0,156419848.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,W0Q7G3WK,ST320LT007,320072933376,0,117.0,120517008.0,,,98.0,0.0,100.0,13.0,100.0,0.0,87.0,661755421.0,,,67.0,29225.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,4.0,100.0,0.0,18.0,165662.0,28.0,28.0,54.0,120517008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,202464758362504.0,100.0,3111039968.0,100.0,1789809179.0,1.0,111260681.0,1.0,207723667.0,1.0,97710291.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,W0Q7G3Q2,ST320LT007,320072933376,0,114.0,79316232.0,,,98.0,0.0,100.0,39.0,100.0,0.0,87.0,543583695.0,,,69.0,27321.0,100.0,0.0,,,100.0,39.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,75.0,25.0,99.0,3181.0,100.0,1.0,1.0,237794.0,25.0,25.0,53.0,79316232.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,19078244755875.0,100.0,3833957872.0,100.0,2975020223.0,1.0,436883.0,100.0,1377.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-06-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,W0Q7G3VS,ST320LT007,320072933376,0,118.0,199400160.0,,,98.0,0.0,100.0,28.0,100.0,0.0,86.0,412361672.0,,,66.0,29919.0,100.0,0.0,,,100.0,28.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,70.0,30.0,100.0,7.0,100.0,0.0,1.0,223323.0,30.0,30.0,54.0,199400160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,204607947043869.0,100.0,2982435293.0,100.0,3117578616.0,1.0,45176195.0,1.0,142940.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-06-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,W0Q18L57,ST320LT007,320072933376,0,114.0,75113456.0,,,98.0,0.0,100.0,118.0,100.0,0.0,87.0,507992233.0,,,73.0,24313.0,100.0,0.0,,,100.0,118.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,26.0,100.0,0.0,75.0,25.0,100.0,1.0,100.0,65.0,37.0,126343.0,25.0,25.0,51.0,75113456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,219391224471167.0,100.0,3121137383.0,100.0,3676253364.0,1.0,15959885.0,1.0,48938.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-06-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,W0Q7G3NC,ST320LT007,320072933376,0,106.0,11513088.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,588464133.0,,,62.0,33800.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,72.0,28.0,100.0,7.0,100.0,0.0,1.0,329804.0,28.0,28.0,52.0,11513088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,179040006734580.0,100.0,440048117.0,100.0,442049940.0,1.0,14719248.0,1.0,79108.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-04-27.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,W0Q7G3Q2,ST320LT007,320072933376,0,114.0,67483088.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,575905591.0,,,60.0,35215.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,75.0,25.0,99.0,3181.0,100.0,0.0,1.0,383858.0,25.0,25.0,53.0,67483088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,48069274011702.0,100.0,3351492999.0,100.0,1265725839.0,1.0,23182485.0,1.0,69696.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-04-27.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,W0Q7D87M,ST320LT007,320072933376,0,114.0,76595088.0,,,98.0,0.0,100.0,14.0,100.0,0.0,78.0,76636748.0,,,81.0,16864.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,7.0,186815.0,26.0,26.0,53.0,76595088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,71906342486402.0,100.0,2077879740.0,100.0,2981027589.0,1.0,6192612.0,1.0,38657.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-04-27.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,W0Q7G3Q2,ST320LT007,320072933376,0,118.0,199396656.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,581290471.0,,,59.0,36679.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,75.0,25.0,99.0,3181.0,100.0,0.0,1.0,433318.0,25.0,25.0,52.0,199396656.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,197439646633423.0,100.0,2585499443.0,100.0,2244719548.0,1.0,28604564.0,1.0,90936.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-06-26.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,W0Q7G3NC,ST320LT007,320072933376,0,119.0,213197768.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,594079901.0,,,60.0,35265.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,68.0,32.0,100.0,7.0,100.0,0.0,1.0,365229.0,32.0,32.0,52.0,213197768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,132890583140502.0,100.0,1483775844.0,100.0,2858082840.0,1.0,20238274.0,1.0,105097.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2017/2017-06-26.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,W0Q6JYXK,ST320LT007,320072933376,0,117.0,163619832.0,,,98.0,0.0,100.0,20.0,100.0,0.0,87.0,632199571.0,,,66.0,29914.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,23.0,100.0,0.0,75.0,25.0,100.0,4.0,100.0,0.0,1.0,209026.0,25.0,25.0,54.0,163619832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,227444288156706.0,100.0,3531969139.0,100.0,378055222.0,1.0,101591653.0,1.0,192710269.0,1.0,89111223.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-22.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,W0Q7D8BK,ST320LT007,320072933376,0,118.0,172862240.0,,,98.0,0.0,100.0,10.0,100.0,0.0,87.0,626729343.0,,,67.0,29206.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,13.0,100.0,0.0,76.0,24.0,100.0,6.0,100.0,0.0,22.0,157888.0,24.0,24.0,53.0,172862240.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,100197292077441.0,100.0,4116636494.0,100.0,2363125829.0,1.0,180872650.0,1.0,354262558.0,1.0,161984641.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-22.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,W0Q6GWSJ,ST320LT007,320072933376,0,119.0,203770496.0,,,98.0,0.0,100.0,16.0,100.0,0.0,87.0,648934074.0,,,66.0,30236.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,17.0,100.0,0.0,72.0,28.0,100.0,2.0,100.0,0.0,15.0,170884.0,28.0,28.0,53.0,203770496.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,78434692789629.0,100.0,241804703.0,100.0,579480639.0,1.0,179244755.0,1.0,349716900.0,1.0,159502849.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-04-22.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11,W0Q7G3VS,ST320LT007,320072933376,0,117.0,161131368.0,,,98.0,0.0,100.0,28.0,100.0,0.0,86.0,413050003.0,,,66.0,30064.0,100.0,0.0,,,100.0,28.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,71.0,29.0,100.0,7.0,100.0,0.0,1.0,224165.0,29.0,29.0,54.0,161131368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,185787400352942.0,100.0,3967998923.0,100.0,1723341982.0,1.0,45854477.0,1.0,144779.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-06-11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11,W0Q6JBPX,ST320LT007,320072933376,0,119.0,211074064.0,,,98.0,0.0,100.0,43.0,100.0,0.0,87.0,576902438.0,,,70.0,26319.0,100.0,0.0,,,100.0,43.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,72.0,100.0,0.0,73.0,27.0,100.0,1.0,100.0,1.0,46.0,108272.0,27.0,27.0,53.0,211074064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,67585605396023.0,100.0,561927288.0,100.0,1598463023.0,1.0,16461081.0,1.0,51019.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q2_2016/2016-06-11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
