date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key
2023-09-20,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,5179.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,29.0,100.0,2.0,100.0,24.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,192232.0,100.0,0.0,100.0,192232.0,,,100.0,192232.0,100.0,93475.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-20.csv
2023-09-23,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,5255.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,29.0,100.0,2.0,100.0,24.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,193928.0,100.0,0.0,100.0,193928.0,,,100.0,193928.0,100.0,95075.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-23.csv
2023-09-18,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,5137.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,28.0,100.0,2.0,100.0,24.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,191006.0,100.0,0.0,100.0,191006.0,,,100.0,191006.0,100.0,92465.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-18.csv
2023-09-28,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,5376.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,29.0,100.0,2.0,100.0,24.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,196635.0,100.0,0.0,100.0,196635.0,,,100.0,196635.0,100.0,97636.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-28.csv
2023-08-23,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4512.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,25.0,100.0,2.0,100.0,20.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,160610.0,100.0,0.0,100.0,160610.0,,,100.0,160610.0,100.0,79735.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-23.csv
2023-08-30,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4679.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27.0,100.0,2.0,100.0,21.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,169245.0,100.0,0.0,100.0,169245.0,,,100.0,169245.0,100.0,83058.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-30.csv
2023-09-02,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4748.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27.0,100.0,2.0,100.0,21.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,170702.0,100.0,0.0,100.0,170702.0,,,100.0,170702.0,100.0,84328.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-02.csv
2023-08-24,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4533.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,25.0,100.0,2.0,100.0,20.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,161927.0,100.0,0.0,100.0,161927.0,,,100.0,161927.0,100.0,80244.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-24.csv
2023-09-04,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4797.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27.0,100.0,2.0,100.0,21.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,44.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,171808.0,100.0,0.0,100.0,171808.0,,,100.0,171808.0,100.0,85263.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-04.csv
2023-08-02,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4012.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,23.0,100.0,2.0,100.0,17.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,142126.0,100.0,0.0,100.0,142126.0,,,100.0,142126.0,100.0,69953.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-02.csv
2023-08-14,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4297.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,25.0,100.0,2.0,100.0,19.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,41.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,154835.0,100.0,0.0,100.0,154835.0,,,100.0,154835.0,100.0,75234.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-14.csv
2023-09-09,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4915.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27.0,100.0,2.0,100.0,22.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,174820.0,100.0,0.0,100.0,174820.0,,,100.0,174820.0,100.0,87593.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-09.csv
2023-08-26,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4582.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,26.0,100.0,2.0,100.0,21.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,166921.0,100.0,0.0,100.0,166921.0,,,100.0,166921.0,100.0,81186.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-26.csv
2023-09-10,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4943.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27.0,100.0,2.0,100.0,22.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,175431.0,100.0,0.0,100.0,175431.0,,,100.0,175431.0,100.0,88147.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-09-10.csv
2023-08-28,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4630.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,26.0,100.0,2.0,100.0,21.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,167970.0,100.0,0.0,100.0,167970.0,,,100.0,167970.0,100.0,82078.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-28.csv
2023-07-16,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4041667373.0,,,,,,,59.0,0.0,,,,,100.0,3594.0,,,,,100.0,2.0,130.0,55581274925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,20.0,100.0,2.0,100.0,15.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,120929.0,100.0,0.0,100.0,120929.0,,,100.0,120929.0,100.0,61670.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-16.csv
2023-07-15,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4017482941.0,,,,,,,59.0,0.0,,,,,100.0,3573.0,,,,,100.0,2.0,130.0,55557090493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,20.0,100.0,2.0,100.0,15.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,40.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,120529.0,100.0,0.0,100.0,120529.0,,,100.0,120529.0,100.0,61301.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-15.csv
2023-07-05,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,3730147589.0,,,,,,,59.0,0.0,,,,,100.0,3330.0,,,,,100.0,2.0,130.0,55269755141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,19.0,100.0,2.0,100.0,14.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,115318.0,100.0,0.0,100.0,115318.0,,,100.0,115318.0,100.0,56917.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-05.csv
2023-07-04,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,3705723663.0,,,,,,,59.0,0.0,,,,,100.0,3309.0,,,,,100.0,2.0,130.0,55245331215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,19.0,100.0,2.0,100.0,14.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,41.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,114909.0,100.0,0.0,100.0,114909.0,,,100.0,114909.0,100.0,56544.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-04.csv
2023-08-12,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4248.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,25.0,100.0,2.0,100.0,19.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,153643.0,100.0,0.0,100.0,153643.0,,,100.0,153643.0,100.0,74168.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-12.csv
2023-07-23,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4273347821.0,,,,,,,59.0,0.0,,,,,100.0,3768.0,,,,,100.0,2.0,130.0,55812955373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,22.0,100.0,2.0,100.0,17.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,41.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,136029.0,100.0,0.0,100.0,136029.0,,,100.0,136029.0,100.0,65206.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-23.csv
2023-07-18,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4098721269.0,,,,,,,59.0,0.0,,,,,100.0,3643.0,,,,,100.0,2.0,130.0,55638328821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,20.0,100.0,2.0,100.0,15.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,41.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,121920.0,100.0,0.0,100.0,121920.0,,,100.0,121920.0,100.0,62541.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-18.csv
2023-07-22,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4238435197.0,,,,,,,59.0,0.0,,,,,100.0,3740.0,,,,,100.0,2.0,130.0,55778042749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,21.0,100.0,2.0,100.0,16.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,40.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,131519.0,100.0,0.0,100.0,131519.0,,,100.0,131519.0,100.0,64673.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-22.csv
2023-08-03,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,4033.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,23.0,100.0,2.0,100.0,18.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,142525.0,100.0,0.0,100.0,142525.0,,,100.0,142525.0,100.0,70308.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-08-03.csv
2023-07-03,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,3679601511.0,,,,,,,59.0,0.0,,,,,100.0,3289.0,,,,,100.0,2.0,130.0,55219209063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,18.0,100.0,2.0,100.0,14.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,41.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,111984.0,100.0,0.0,100.0,111984.0,,,100.0,111984.0,100.0,56146.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-03.csv
2023-07-24,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,sac0,0.0,1154.0,14.0,,False,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,3789.0,,,,,100.0,2.0,130.0,55834574847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,22.0,100.0,2.0,100.0,17.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,40.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,136758.0,100.0,0.0,100.0,136758.0,,,100.0,136758.0,100.0,65619.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q3_2023/2023-07-24.csv
