date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2024-09-11,5PHKUR4D,HGST HUH721212ALE604,12000138625024,1,phx1,0.0,1058.0,9.0,7.0,False,100.0,0.0,132.0,96.0,164.0,401.0,100.0,11.0,100.0,2.0,100.0,0.0,140.0,15.0,96.0,31179.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1173.0,100.0,1173.0,222.0,27.0,,,100.0,2.0,100.0,18.0,100.0,52.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZLW18E6X,ST14000NM001G,14000519643136,1,phx1,0.0,1076.0,3.0,28.0,False,81.0,118985112.0,,,92.0,0.0,100.0,7.0,100.0,0.0,90.0,996992527.0,,,62.0,33956.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,1.0,99.0,2481.0,31.0,31.0,,,,,98.0,1272.0,98.0,1272.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33336.0,100.0,147466411472.0,100.0,601432590670.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,4270A015FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,sac0,0.0,1093.0,8.0,16.0,False,100.0,0.0,50.0,0.0,100.0,7711.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,9026.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,17.0,100.0,38.0,100.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,169869316.0,81.0,7788.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,60J0A008FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,sac0,0.0,1093.0,8.0,33.0,False,100.0,0.0,10.0,0.0,100.0,7995.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,6709.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,15.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,786441.0,84.0,6703.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZL005CX5,ST12000NM0008,12000138625024,1,sac2,0.0,1107.0,5.0,36.0,False,77.0,52337616.0,,,90.0,0.0,100.0,9.0,100.0,2040.0,83.0,198007510.0,,,62.0,34113.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,8590131203.0,,,59.0,41.0,,,100.0,4.0,99.0,2064.0,41.0,41.0,1.0,52337616.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33821.0,100.0,108164835872.0,100.0,339401333445.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,7010A04RF97G,TOSHIBA MG07ACA14TA,14000519643136,1,sac2,0.0,1108.0,15.0,25.0,False,100.0,0.0,100.0,0.0,100.0,7876.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,24.0,30536.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45495.0,100.0,4.0,100.0,18.0,100.0,38.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2097153.0,24.0,30476.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZJV3CS71,ST12000NM0007,12000138625024,1,sac0,0.0,1128.0,13.0,22.0,False,66.0,226767176.0,,,89.0,0.0,100.0,29.0,94.0,24440.0,89.0,739357720.0,,,51.0,43652.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,41.0,100.0,0.0,,,71.0,29.0,,,100.0,600.0,99.0,2214.0,29.0,29.0,84.0,226767176.0,,,100.0,40.0,100.0,40.0,200.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43366.0,100.0,116763002360.0,100.0,675944982228.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZRT0RGZR,ST12000NM000J,12000138625024,1,sac0,0.0,1131.0,13.0,8.0,False,75.0,30181256.0,,,95.0,0.0,100.0,5.0,100.0,0.0,86.0,427420712.0,,,92.0,7289.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,1.0,100.0,318.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7288.0,100.0,35125783656.0,100.0,85998385278.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZV70GZJN,ST12000NM000J,12000138625024,1,sac2,0.0,1140.0,9.0,37.0,False,79.0,71960752.0,,,99.0,0.0,100.0,2.0,100.0,0.0,85.0,343593432.0,,,96.0,4223.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,60.0,40.0,,,100.0,1.0,100.0,189.0,40.0,40.0,,,,,100.0,6.0,100.0,6.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4221.0,100.0,30265707120.0,100.0,55011458384.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZLW16C16,ST14000NM001G,14000519643136,1,sac0,0.0,1146.0,8.0,16.0,False,79.0,79373632.0,,,93.0,0.0,100.0,6.0,100.0,8.0,81.0,121004162.0,,,61.0,34739.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,72.0,100.0,0.0,,,67.0,33.0,,,100.0,2.0,99.0,2278.0,33.0,33.0,,,,,96.0,2656.0,96.0,2656.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34255.0,100.0,124255629264.0,100.0,442233592980.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,ZLW18EE4,ST14000NM001G,14000519643136,1,sac2,0.0,1148.0,8.0,9.0,False,83.0,191174296.0,,,90.0,0.0,100.0,15.0,100.0,8.0,86.0,420013781.0,,,61.0,34861.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,2.0,99.0,2210.0,35.0,35.0,,,,,94.0,3592.0,94.0,3592.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34496.0,100.0,145548525304.0,100.0,510164068166.0,,,,,,,,,,,,,,,,,,,,
2024-09-11,81L0A00BFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,phx1,0.0,1410.0,10.0,57.0,False,100.0,0.0,100.0,0.0,100.0,8198.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,10214.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20.0,100.0,4.0,100.0,16.0,100.0,34.0,,,100.0,0.0,100.0,7.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17563650.0,75.0,10095.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,43S0A05JFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,phx1,40.0,2023.0,4.0,41.0,False,100.0,0.0,100.0,0.0,100.0,5099.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,6589.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,7.0,100.0,21.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,100663303.0,87.0,5561.0,100.0,0.0,100.0,0.0,,,100.0,535.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,54V0A007FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,iad1,50.0,1002.0,5.0,50.0,False,100.0,0.0,100.0,0.0,100.0,8233.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,382.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,1.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,68026371.0,100.0,382.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,ZA11JYM5,ST8000DM002,8001563222016,1,sac0,0.0,1035.0,4.0,33.0,False,100.0,589504.0,,,84.0,0.0,100.0,8.0,98.0,8304.0,95.0,2892409158.0,,,19.0,71159.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,53.0,47.0,100.0,0.0,100.0,0.0,59.0,41.0,92.0,16322.0,100.0,8.0,82.0,36853.0,41.0,41.0,100.0,589504.0,,,96.0,2320.0,96.0,2320.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71085.0,100.0,120628454664.0,100.0,629415825476.0,,,,,,,,,,,,,,,,,,,,
2024-09-12,5PHLA5GD,HGST HUH721212ALE604,12000138625024,1,phx1,0.0,1061.0,10.0,58.0,False,100.0,0.0,130.0,100.0,162.0,407.0,100.0,11.0,100.0,0.0,100.0,0.0,140.0,15.0,96.0,30587.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1045.0,100.0,1045.0,166.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,8HJRJ0TH,HGST HUH721212ALN604,12000138625024,1,sac0,0.0,1120.0,2.0,25.0,False,100.0,0.0,100.0,0.0,164.0,401.0,100.0,28.0,100.0,23.0,100.0,0.0,100.0,0.0,94.0,48724.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2113.0,99.0,2113.0,193.0,31.0,,,100.0,23.0,100.0,61.0,100.0,308.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,7QT023KR,Seagate BarraCuda 120 SSD ZA250CM10003,250059350016,1,sac0,0.0,1161.0,0.0,,False,100.0,0.0,,,,,,,,,,,,,100.0,31133.0,,,,,100.0,6.0,,,,,100.0,509.0,100.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,100.0,103.0,,,,,100.0,5605020140925.0,100.0,2.0,,,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,,,98.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,100.0,10.0,100.0,0.0,100.0,194418.0,,,100.0,407724748928.0,,,100.0,73532.0,100.0,52552.0,,,,,,,,,,,,,,,,,,,,
2024-09-12,2BJ9DJBN,WDC WUH721816ALE6L4,16000900661248,1,sac2,20.0,3000.0,5.0,25.0,False,100.0,0.0,136.0,96.0,85.0,312.0,100.0,17.0,100.0,14.0,100.0,0.0,140.0,15.0,98.0,18603.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2976.0,100.0,2976.0,57.0,37.0,,,100.0,14.0,100.0,16.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,1RHAUM0G,WDC WUH722222ALE6L4,22000969973760,1,,20.0,3008.0,14.0,3.0,False,100.0,0.0,149.0,46.0,84.0,347.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,2510.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,6553700.0,,,,,,,100.0,0.0,,,100.0,476741369856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,175.0,100.0,175.0,60.0,35.0,,,100.0,0.0,100.0,16.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,ZL2K9W14,ST16000NM001G,16000900661248,1,phx1,40.0,2018.0,2.0,56.0,False,82.0,165249848.0,,,97.0,0.0,100.0,3.0,100.0,0.0,84.0,234393672.0,,,87.0,11539.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,58.0,42.0,,,100.0,2.0,99.0,2670.0,42.0,42.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11173.0,100.0,142385455008.0,100.0,192252879921.0,,,,,,,,,,,,,,,,,,,,
2024-09-12,1PG8SL8V,WDC WUH722222ALE6L4,-1,1,,40.0,2027.0,5.0,40.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,1RJ6G07M,WDC WUH722222ALE6L4,-1,1,,40.0,2027.0,6.0,34.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,ZA13F73F,ST8000NM0055,8001563222016,1,sac0,0.0,1042.0,7.0,30.0,False,82.0,143987712.0,,,84.0,0.0,100.0,23.0,100.0,8.0,90.0,981860985.0,,,28.0,63620.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,62.0,38.0,89.0,22323.0,100.0,8.0,56.0,88639.0,38.0,38.0,1.0,143987712.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63574.0,100.0,110441253392.0,100.0,549463837043.0,,,,,,,,,,,,,,,,,,,,
2024-09-04,8CGE0VJH,HGST HUH721212ALE600,12000138625024,1,phx1,0.0,1062.0,9.0,21.0,False,100.0,0.0,132.0,96.0,177.0,381.0,100.0,24.0,100.0,43.0,100.0,0.0,128.0,18.0,94.0,48694.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1905.0,99.0,1905.0,230.0,26.0,,,100.0,43.0,100.0,2344.0,100.0,267.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,140486826938.0,100.0,945879365991.0,,,,,,,,,,,,,,,,,,,,
2024-09-04,ZHZ50RE8,ST12000NM0008,12000138625024,1,phx1,0.0,1064.0,13.0,14.0,False,76.0,213681800.0,,,90.0,0.0,100.0,11.0,100.0,0.0,89.0,748826822.0,,,58.0,37109.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,1591.0,29.0,29.0,1.0,213681800.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36939.0,100.0,103959267568.0,100.0,718522097330.0,,,,,,,,,,,,,,,,,,,,
2024-09-04,X880A0G1F97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0.0,1066.0,0.0,20.0,False,100.0,0.0,100.0,0.0,100.0,8140.0,100.0,24.0,100.0,0.0,100.0,0.0,100.0,0.0,2.0,39340.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,9.0,100.0,24.0,100.0,32.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1835011.0,2.0,39338.0,100.0,0.0,100.0,0.0,,,100.0,587.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,ZHZ65MVN,ST12000NM0008,12000138625024,1,phx1,0.0,1070.0,6.0,43.0,False,61.0,151160160.0,,,95.0,0.0,100.0,4.0,100.0,384.0,86.0,396872800.0,,,56.0,38637.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,401.0,100.0,4295950351.0,,,66.0,34.0,,,100.0,1.0,100.0,1905.0,34.0,34.0,1.0,151160160.0,,,94.0,3120.0,94.0,3120.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38426.0,100.0,118281119480.0,100.0,604039053946.0,,,,,,,,,,,,,,,,,,,,
2024-09-04,ZL00563K,ST12000NM0008,12000138625024,1,sac0,0.0,1101.0,10.0,16.0,False,61.0,161273520.0,,,97.0,0.0,100.0,3.0,99.0,6728.0,90.0,900779291.0,,,61.0,34794.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,91.0,100.0,0.0,,,75.0,25.0,,,100.0,1.0,100.0,1848.0,25.0,25.0,1.0,161273520.0,,,100.0,176.0,100.0,176.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34490.0,100.0,82390489768.0,100.0,413135370639.0,,,,,,,,,,,,,,,,,,,,
2024-09-04,AAG6KJ2H,HGST HUH721212ALN604,12000138625024,1,sac2,0.0,1118.0,11.0,9.0,False,100.0,0.0,100.0,0.0,157.0,414.0,100.0,10.0,100.0,14.0,100.0,0.0,100.0,0.0,93.0,50032.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1864.0,99.0,1864.0,171.0,35.0,,,100.0,14.0,100.0,17.0,100.0,15.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,AAG26R2H,HGST HUH721212ALN604,12000138625024,1,sac2,0.0,1123.0,10.0,12.0,False,92.0,917531.0,100.0,0.0,171.0,417.0,100.0,14.0,100.0,2.0,100.0,0.0,100.0,0.0,94.0,47858.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1748.0,99.0,1748.0,166.0,36.0,,,100.0,2.0,100.0,9.0,100.0,22.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,ZHZ4WRRX,ST12000NM0008,12000138625024,1,sac2,0.0,1135.0,2.0,48.0,False,83.0,217939672.0,,,90.0,0.0,100.0,29.0,100.0,0.0,81.0,131846025.0,,,53.0,41263.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,59.0,41.0,,,100.0,4.0,95.0,11067.0,41.0,41.0,1.0,217939672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39131.0,100.0,130741901840.0,100.0,552094425538.0,,,,,,,,,,,,,,,,,,,,
