date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_235_normalized,smart_235_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_18_normalized,smart_18_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2016-07-05,W0Q7D84Z,ST320LT007,320072933376,0,115.0,87950080.0,,,98.0,0.0,100.0,19.0,100.0,0.0,87.0,527377627.0,,,69.0,27897.0,100.0,0.0,,,100.0,19.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,1.0,100.0,0.0,23.0,154727.0,38.0,38.0,54.0,87950080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,238709987372125.0,100.0,4190857640.0,100.0,2615546210.0,1.0,23293379.0,1.0,75216.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,W0Q7G3NC,ST320LT007,320072933376,0,119.0,222956128.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,556557899.0,,,70.0,26654.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,62.0,38.0,100.0,7.0,100.0,1.0,1.0,214733.0,38.0,38.0,51.0,222956128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,143284403988290.0,100.0,779938312.0,100.0,4134699549.0,1.0,9714562.0,1.0,38388.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,W0Q6JFHA,ST320LT007,320072933376,0,119.0,218867896.0,,,98.0,0.0,100.0,55.0,100.0,0.0,85.0,371816884.0,,,66.0,30002.0,100.0,0.0,,,100.0,55.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,72.0,28.0,100.0,6.0,100.0,0.0,31.0,139592.0,28.0,28.0,53.0,218867896.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,237597590844604.0,100.0,1628096089.0,100.0,2328189688.0,1.0,16043655.0,1.0,61129.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,W0Q18L57,ST320LT007,320072933376,0,119.0,204616968.0,,,98.0,0.0,100.0,118.0,100.0,0.0,87.0,519705645.0,,,70.0,26836.0,100.0,0.0,,,100.0,118.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,26.0,100.0,0.0,75.0,25.0,100.0,1.0,100.0,65.0,27.0,146605.0,25.0,25.0,51.0,204616968.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,233525961844817.0,100.0,1629904340.0,100.0,39779929.0,1.0,27502657.0,1.0,77946.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,W0Q7G3Q2,ST320LT007,320072933376,0,119.0,218157624.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,555096191.0,,,66.0,29844.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,77.0,23.0,99.0,3181.0,100.0,0.0,1.0,258943.0,23.0,23.0,54.0,218157624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,153295972758388.0,100.0,2747408282.0,100.0,2874891596.0,1.0,2691308.0,100.0,8340.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,W0Q6JFHA,ST320LT007,320072933376,0,109.0,21380928.0,,,98.0,0.0,100.0,55.0,100.0,0.0,85.0,366834045.0,,,67.0,28910.0,100.0,0.0,,,100.0,55.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,69.0,31.0,100.0,6.0,100.0,0.0,34.0,133045.0,31.0,31.0,53.0,21380928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,243954142441595.0,100.0,1057261944.0,100.0,2229840882.0,1.0,11295684.0,1.0,45742.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,W0Q1STZM,ST320LT007,320072933376,0,119.0,201963624.0,,,98.0,0.0,100.0,21.0,100.0,0.0,87.0,575300025.0,,,71.0,25757.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,76.0,24.0,100.0,2.0,100.0,0.0,42.0,117502.0,24.0,24.0,50.0,201963624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,158218005275695.0,100.0,2122308934.0,100.0,1911461491.0,1.0,12479377.0,1.0,35525.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,W0Q6JBPX,ST320LT007,320072933376,0,114.0,72178920.0,,,98.0,0.0,100.0,44.0,100.0,0.0,87.0,583117054.0,,,69.0,27605.0,100.0,0.0,,,100.0,44.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,72.0,100.0,0.0,74.0,26.0,100.0,1.0,100.0,0.0,42.0,117994.0,26.0,26.0,53.0,72178920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,274955216382777.0,100.0,3622494962.0,100.0,223902148.0,1.0,1368925.0,100.0,5977.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,W0Q7G3VS,ST320LT007,320072933376,0,115.0,94852824.0,,,98.0,0.0,100.0,29.0,100.0,0.0,86.0,423503367.0,,,63.0,32418.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,70.0,30.0,100.0,7.0,100.0,0.0,1.0,243495.0,30.0,30.0,54.0,94852824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,46608985128406.0,100.0,2390595380.0,100.0,471778216.0,1.0,5596926.0,1.0,15909.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,W0Q7D84Z,ST320LT007,320072933376,0,118.0,171416352.0,,,98.0,0.0,100.0,20.0,100.0,0.0,87.0,536457555.0,,,67.0,29669.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,1.0,100.0,0.0,18.0,165739.0,29.0,29.0,54.0,171416352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,184065118466884.0,100.0,3534950832.0,100.0,2695075420.0,1.0,5097839.0,1.0,18728.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,W0Q7G2XR,ST320LT007,320072933376,0,111.0,32700184.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,521877325.0,,,64.0,31827.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,45.0,100.0,0.0,70.0,30.0,100.0,8.0,100.0,0.0,33.0,134539.0,30.0,30.0,53.0,32700184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,75097503202264.0,100.0,1594401871.0,100.0,2758152079.0,1.0,9115524.0,1.0,25639.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,W0Q7D84Z,ST320LT007,320072933376,0,113.0,54797432.0,,,98.0,0.0,100.0,20.0,100.0,0.0,87.0,536694446.0,,,67.0,29717.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,1.0,100.0,0.0,17.0,166679.0,30.0,30.0,54.0,54797432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,136171938149236.0,100.0,3267563798.0,100.0,111572393.0,1.0,5297407.0,1.0,19956.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,W0Q7D87M,ST320LT007,320072933376,0,110.0,29072816.0,,,98.0,0.0,100.0,12.0,100.0,0.0,77.0,56214065.0,,,87.0,11507.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,68.0,65602.0,23.0,23.0,53.0,29072816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,98071283248336.0,100.0,2214707390.0,100.0,3202513017.0,1.0,18041910.0,1.0,62943.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,W0Q1STZM,ST320LT007,320072933376,0,119.0,202781000.0,,,98.0,0.0,100.0,21.0,100.0,0.0,87.0,579920425.0,,,70.0,26873.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,75.0,25.0,100.0,2.0,100.0,0.0,36.0,129907.0,25.0,25.0,50.0,202781000.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,108864536078469.0,100.0,2133369327.0,100.0,961400540.0,1.0,17121823.0,1.0,46453.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-09-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,W0Q7D87M,ST320LT007,320072933376,0,112.0,45662056.0,,,98.0,0.0,100.0,12.0,100.0,0.0,77.0,54269247.0,,,88.0,11022.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,1.0,73.0,55651.0,24.0,24.0,53.0,45662056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,157917357550320.0,100.0,1626591137.0,100.0,3185018451.0,1.0,16209334.0,1.0,55672.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-29.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,W0Q7G3NC,ST320LT007,320072933376,0,119.0,217409440.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,563476756.0,,,69.0,27966.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,67.0,33.0,100.0,7.0,100.0,1.0,1.0,218939.0,33.0,33.0,52.0,217409440.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,11312943885408.0,100.0,3569367447.0,100.0,4063861095.0,1.0,16046459.0,1.0,61602.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-29.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,W0Q7G2XR,ST320LT007,320072933376,0,115.0,87636640.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,519117614.0,,,65.0,31389.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,45.0,100.0,0.0,72.0,28.0,100.0,8.0,100.0,0.0,36.0,129911.0,28.0,28.0,52.0,87636640.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,50929722227236.0,100.0,2260438321.0,100.0,2088205652.0,1.0,7248943.0,1.0,18381.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-29.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,W0Q7D84Z,ST320LT007,320072933376,0,119.0,222876224.0,,,98.0,0.0,100.0,19.0,100.0,0.0,87.0,530495199.0,,,68.0,28455.0,100.0,0.0,,,100.0,19.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,1.0,100.0,0.0,22.0,157650.0,35.0,35.0,54.0,222876224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,214043990191754.0,100.0,647488143.0,100.0,1441236752.0,1.0,26049233.0,1.0,90851.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,W0Q1STZM,ST320LT007,320072933376,0,120.0,237443920.0,,,98.0,0.0,100.0,21.0,100.0,0.0,87.0,574594213.0,,,71.0,25611.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,76.0,24.0,100.0,2.0,100.0,0.0,42.0,116281.0,24.0,24.0,51.0,237443920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,205767588209566.0,100.0,2287543026.0,100.0,2721710567.0,1.0,11784993.0,1.0,33568.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,W0Q7G3VS,ST320LT007,320072933376,0,116.0,101668952.0,,,98.0,0.0,100.0,28.0,100.0,0.0,86.0,415369037.0,,,66.0,30550.0,100.0,0.0,,,100.0,28.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,69.0,31.0,100.0,7.0,100.0,0.0,1.0,227760.0,31.0,31.0,54.0,101668952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,22097606768273.0,100.0,2324863029.0,100.0,1140818663.0,1.0,48162025.0,1.0,151849.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,W0Q6JFHA,ST320LT007,320072933376,0,112.0,42838632.0,,,98.0,0.0,100.0,55.0,100.0,0.0,85.0,362352648.0,,,68.0,28108.0,100.0,0.0,,,100.0,55.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,70.0,30.0,100.0,6.0,100.0,1.0,36.0,128238.0,30.0,30.0,53.0,42838632.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,147471997103452.0,100.0,802022147.0,100.0,570304825.0,1.0,7318153.0,1.0,26322.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,W0Q7G3NC,ST320LT007,320072933376,0,117.0,143306008.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,555824931.0,,,70.0,26533.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,62.0,38.0,100.0,7.0,100.0,1.0,1.0,214074.0,38.0,38.0,51.0,143306008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,142421115561673.0,100.0,1203633597.0,100.0,2136585875.0,1.0,9087119.0,1.0,34552.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,W0Q7D87M,ST320LT007,320072933376,0,116.0,111870120.0,,,98.0,0.0,100.0,12.0,100.0,0.0,76.0,48231251.0,,,89.0,9736.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,1.0,76.0,49687.0,26.0,26.0,53.0,111870120.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,243825293403629.0,100.0,4249827647.0,100.0,2422427629.0,1.0,10177088.0,1.0,35602.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-07.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,W0Q1SSE0,ST320LT007,320072933376,0,119.0,215204448.0,,,98.0,0.0,100.0,33.0,100.0,0.0,87.0,473524420.0,,,74.0,23426.0,100.0,0.0,,,100.0,33.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,21475164188.0,100.0,0.0,64.0,36.0,100.0,4.0,100.0,0.0,1.0,203623.0,36.0,36.0,50.0,215204448.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,229325483825712.0,100.0,3462899644.0,100.0,3182294754.0,1.0,21091439.0,1.0,107292.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-07.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,W0Q7G2XR,ST320LT007,320072933376,0,116.0,101935344.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,509218451.0,,,66.0,30100.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,45.0,100.0,0.0,65.0,35.0,100.0,8.0,100.0,0.0,37.0,127825.0,35.0,35.0,53.0,101935344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,208941569045787.0,100.0,1185280621.0,100.0,3163978987.0,1.0,687070.0,100.0,1587.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-07.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,W0Q1STZM,ST320LT007,320072933376,0,120.0,235373136.0,,,98.0,0.0,100.0,21.0,100.0,0.0,87.0,575414714.0,,,71.0,25781.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,75.0,25.0,100.0,2.0,100.0,0.0,42.0,117750.0,25.0,25.0,51.0,235373136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,136244952589383.0,100.0,2273180997.0,100.0,1015494473.0,1.0,12591313.0,1.0,35869.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,W0Q7G3NC,ST320LT007,320072933376,0,119.0,228618808.0,,,98.0,0.0,100.0,52.0,100.0,0.0,87.0,560559661.0,,,69.0,27358.0,100.0,0.0,,,100.0,52.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,66.0,34.0,100.0,7.0,100.0,1.0,1.0,218664.0,34.0,34.0,50.0,228618808.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,56556129380865.0,100.0,251120393.0,100.0,4106011308.0,1.0,13219685.0,1.0,55970.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,W0Q1SSE0,ST320LT007,320072933376,0,119.0,217539160.0,,,98.0,0.0,100.0,33.0,100.0,0.0,87.0,477493239.0,,,73.0,24106.0,100.0,0.0,,,100.0,33.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,21475164188.0,100.0,0.0,69.0,31.0,100.0,4.0,100.0,0.0,1.0,207870.0,31.0,31.0,50.0,217539160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,47755741387989.0,100.0,2560589274.0,100.0,3807200620.0,1.0,24396998.0,1.0,151867.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-08-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-02,W0Q18L57,ST320LT007,320072933376,0,119.0,209226464.0,,,98.0,0.0,100.0,118.0,100.0,0.0,87.0,511264947.0,,,72.0,24968.0,100.0,0.0,,,100.0,118.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,26.0,100.0,0.0,74.0,26.0,100.0,1.0,100.0,65.0,35.0,131277.0,26.0,26.0,51.0,209226464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,98612449141003.0,100.0,2830069403.0,100.0,3327949665.0,1.0,19138905.0,1.0,57755.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-02,W0Q6JFHA,ST320LT007,320072933376,0,116.0,108880400.0,,,98.0,0.0,100.0,55.0,100.0,0.0,85.0,362495542.0,,,68.0,28132.0,100.0,0.0,,,100.0,55.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,70.0,30.0,100.0,6.0,100.0,1.0,36.0,128428.0,30.0,30.0,53.0,108880400.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,70076686429556.0,100.0,807958665.0,100.0,497102254.0,1.0,7439142.0,1.0,26691.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q3_2016/2016-07-02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
