date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2023-10-04,ZA180SK8,ST8000NM0055,8001563222016,1,sac0,0.0,1090.0,17.0,54.0,False,57.0,161735104.0,,,89.0,0.0,100.0,21.0,41.0,38352.0,93.0,2003367607.0,,,39.0,53915.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,662.0,100.0,0.0,100.0,0.0,59.0,41.0,81.0,39298.0,100.0,79.0,67.0,67322.0,41.0,41.0,82.0,161735104.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53748.0,100.0,95788763936.0,100.0,469846088344.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,ZL0052ZD,ST12000NM0008,12000138625024,1,sac0,0.0,1101.0,1.0,,False,81.0,115756368.0,,,93.0,0.0,100.0,6.0,100.0,0.0,90.0,911255312.0,,,67.0,29012.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,3.0,100.0,1726.0,20.0,20.0,1.0,115756368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28804.0,100.0,75790444528.0,100.0,369884807565.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,ZDEE15HY,ST500LM030,500107862016,1,sac0,0.0,1120.0,1.0,,False,82.0,169246536.0,,,99.0,0.0,100.0,17.0,100.0,0.0,86.0,412568602.0,,,54.0,40459.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,17180131332.0,100.0,0.0,64.0,36.0,100.0,1.0,100.0,6.0,100.0,64.0,36.0,36.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40458.0,100.0,167359512016.0,100.0,117234806469.0,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,
2023-10-04,ZHZ32YRL,ST14000NM0138,14000519643136,1,sac2,0.0,1155.0,12.0,5.0,False,83.0,222491712.0,,,89.0,0.0,100.0,29.0,99.0,4488.0,87.0,547820050.0,,,73.0,24499.0,100.0,0.0,,,100.0,27.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2377.0,100.0,131074.0,,,63.0,37.0,,,100.0,61.0,100.0,1929.0,37.0,37.0,1.0,222491712.0,,,100.0,96.0,100.0,96.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23573.0,100.0,121595149819.0,100.0,414517635083.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,1160A016F97G,TOSHIBA MG07ACA14TA,14000519643136,1,sac2,0.0,1160.0,12.0,49.0,False,100.0,0.0,100.0,0.0,100.0,2595.0,100.0,69.0,100.0,0.0,100.0,0.0,100.0,0.0,44.0,22769.0,100.0,0.0,,,100.0,69.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,66.0,100.0,167.0,100.0,42.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,50987009.0,44.0,22449.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,VKGK621X,HGST HUH728080ALE600,8001563222016,1,sac2,0.0,1096.0,7.0,23.0,False,75.0,43779399.0,134.0,104.0,100.0,0.0,100.0,8.0,100.0,16.0,100.0,0.0,128.0,18.0,93.0,51607.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,11897.0,91.0,11897.0,157.0,38.0,,,100.0,16.0,100.0,3072.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,20W0A04KF97G,TOSHIBA MG07ACA14TA,14000519643136,1,sac0,0.0,1106.0,8.0,38.0,False,100.0,0.0,100.0,0.0,100.0,7780.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,42.0,23486.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1595.0,100.0,3.0,100.0,9.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,50331651.0,44.0,22551.0,100.0,0.0,100.0,0.0,,,100.0,596.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,8HJRRMBH,HGST HUH721212ALN604,12000138625024,1,sac0,0.0,1120.0,11.0,54.0,False,100.0,0.0,100.0,0.0,248.0,118.0,100.0,29.0,100.0,7.0,100.0,0.0,100.0,0.0,95.0,40542.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1921.0,99.0,1921.0,176.0,34.0,,,100.0,7.0,100.0,10.0,100.0,9.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,2AGMGK1Y,HGST HUH721212ALN604,12000138625024,1,sac2,0.0,1127.0,17.0,57.0,False,99.0,131072.0,132.0,96.0,160.0,409.0,100.0,10.0,100.0,0.0,100.0,0.0,128.0,18.0,95.0,36476.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1528.0,99.0,1528.0,136.0,44.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,ZHZ2Y8FF,ST14000NM0138,14000519643136,1,sac2,0.0,1156.0,17.0,20.0,False,73.0,132758680.0,,,89.0,0.0,100.0,31.0,100.0,0.0,87.0,510216879.0,,,73.0,24490.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,393.0,100.0,34360590421.0,,,64.0,36.0,,,100.0,47.0,99.0,2779.0,36.0,36.0,2.0,132758680.0,,,66.0,16824.0,66.0,16824.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23584.0,100.0,123886862965.0,100.0,364528837993.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,2CKG2WRN,WDC WUH721816ALE6L4,16000900661248,1,phx1,0.0,1409.0,14.0,16.0,False,100.0,0.0,135.0,100.0,83.0,350.0,100.0,38.0,100.0,2.0,100.0,0.0,140.0,15.0,99.0,8406.0,100.0,0.0,,,100.0,38.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1592.0,100.0,1592.0,63.0,32.0,,,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,8250A049FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,iad1,50.0,1005.0,0.0,41.0,False,100.0,0.0,100.0,0.0,100.0,8073.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,7749.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,4.0,100.0,182.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,135528455.0,82.0,7471.0,100.0,0.0,100.0,0.0,,,100.0,528.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,Z305D6WW,ST4000DM000,4000787030016,1,sac0,0.0,1019.0,0.0,1.0,False,119.0,206428880.0,,,91.0,0.0,100.0,32.0,100.0,32.0,84.0,308876970.0,,,24.0,67286.0,100.0,0.0,,,100.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,2.0,98.0,4555.0,29.0,29.0,,,,,99.0,200.0,99.0,200.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67183.0,100.0,67047103880.0,100.0,459019378812.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,PL1331LAHBR77H,HGST HMS5C4040BLE640,4000787030016,1,sac0,0.0,1026.0,3.0,27.0,False,100.0,0.0,134.0,102.0,100.0,446.0,100.0,5.0,100.0,0.0,100.0,0.0,115.0,41.0,91.0,65258.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,764.0,100.0,764.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,ZA10NF3T,ST8000DM002,8001563222016,1,sac0,0.0,1028.0,6.0,18.0,False,77.0,47931920.0,,,84.0,0.0,100.0,12.0,100.0,8.0,94.0,2479763017.0,,,27.0,64471.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,64.0,36.0,100.0,1.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,162.0,100.0,504.0,28.0,28.0,1.0,47931920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64448.0,100.0,103876288432.0,100.0,430266828562.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,ZA12A7Q2,ST8000DM002,8001563222016,1,sac0,0.0,1035.0,1.0,3.0,False,76.0,35512312.0,,,84.0,0.0,100.0,9.0,98.0,10520.0,90.0,1008544992.0,,,29.0,62859.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,42.0,58.0,100.0,0.0,100.0,0.0,70.0,30.0,95.0,11353.0,100.0,2.0,88.0,25439.0,30.0,30.0,18.0,35512312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62787.0,100.0,113086207600.0,100.0,504346350936.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,PL2331LAH3AWTJ,HGST HMS5C4040BLE640,4000787030016,1,phx1,0.0,1049.0,9.0,4.0,False,100.0,0.0,135.0,99.0,131.0,534.0,100.0,18.0,73.0,669.0,100.0,0.0,113.0,42.0,92.0,58574.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2290.0,99.0,2290.0,214.0,28.0,,,63.0,842.0,100.0,24.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
